#transitid  obstime  fluxbpint  fluxbpinterror  fluxrpint  fluxrpinterror  bpimagequality  rpimagequality  nu  dnu  flagspe  provenance  run  apflags  obsobmt  bpwinal  bpwinac  rpwinal  rpwinac
95305148693919587 2018-07-18T09:23:23.000000 29168.6 81.849 17858.0 64.2083 6.31887 0.649981 0.00175346 1.05105e-06 1 344779 4049 0 148914292619112085 14671 33 22294 2
96618704534017602 2018-08-11T03:31:47.000000 27968.9 80.1288 15264.8 59.3705 6.32237 11.8599 0.0017393 1.08987e-06 1 348259 4080 0 150966723618961426 14693 -16 22181 -101
96628445267637423 2018-08-11T07:45:27.000000 28197.5 80.5146 13608.2 56.2935 6.29131 8.2116 0.00174919 1.11686e-06 1 348185 4080 0 150981943515084358 14664 -17 22311 -45
96632537555723858 2018-08-11T09:32:02.000000 29233.9 81.8451 28429.2 80.644 6.15901 12.25 0.00158831 1.03814e-06 1 348226 4080 0 150988337715471574 14634 -17 22441 18
99544660672267873 2018-10-03T01:28:21.000000 28627.0 81.0194 13419.5 55.8805 6.29472 7.91614 0.0017609 1.12477e-06 1 355199 4138 0 -9999 -9999 -9999 -9999 -9999
99548752947097849 2018-10-03T03:14:55.000000 29189.2 81.9265 13843.2 56.7087 6.31071 8.90951 0.001753 1.04849e-06 1 355171 4138 0 -9999 -9999 -9999 -9999 -9999
100871958526441061 2018-10-27T01:32:01.000000 28394.6 80.7697 13665.9 56.3551 6.33316 8.17721 0.00176768 1.11415e-06 1 358014 4171 0 -9999 -9999 -9999 -9999 -9999
100876050812560125 2018-10-27T03:18:34.000000 29276.6 81.9099 13773.8 56.4419 6.30048 8.6793 0.00174852 1.04777e-06 1 358340 4173 0 -9999 -9999 -9999 -9999 -9999
102751113410270847 2018-11-30T01:05:29.000000 28935.3 81.7844 13579.2 56.1156 6.20128 8.01679 0.00176325 1.10195e-06 1 363003 4221 0 160548612488064924 14644 50 22397 74
102755205690733775 2018-11-30T02:52:03.000000 29201.9 81.9004 13853.8 56.7123 6.42951 9.15224 0.00175648 1.05052e-06 1 363171 4222 0 160555006676313897 14669 51 22312 31
104675019460350802 2019-01-03T20:04:08.000000 28245.7 80.5353 14093.1 57.1301 6.19807 10.1786 0.00175543 1.09711e-06 1 366905 4258 0 163554715691121956 14691 -39 22203 -118
104684760280232939 2019-01-04T00:17:47.000000 32717.6 87.7969 13684.0 56.274 7.05042 8.95366 0.00177334 1.14286e-06 1 366873 4258 0 163569935722745504 14620 -40 22484 23
105666295454647602 2019-01-21T18:17:20.000000 28623.5 81.014 13358.2 55.6913 5.92241 8.16532 0.0017614 1.12385e-06 1 369411 4276 0 165103584432369003 14655 47 22359 50
108040557524292342 2019-03-05T16:45:45.000000 27685.9 79.7335 13619.2 56.1762 6.02005 9.3276 0.00174077 1.12506e-06 0 375858 4330 0 168813368916553769 14684 -22 22204 -96
108044649826795954 2019-03-05T18:32:19.000000 28998.6 81.541 13818.9 56.6752 6.02127 8.67902 0.00176763 1.09181e-06 1 375794 4330 0 168819763138922338 14652 -22 22384 -20
108054390579949944 2019-03-05T22:45:59.000000 28057.9 80.1389 7232.72 55.7401 5.64838 nan 0.00202545 1.0549e-06 16385 375802 4330 0 168834983065468505 14619 -22 22491 50
108579937326485973 2019-03-15T10:52:11.000000 29337.6 82.2473 13878.0 56.7369 5.80444 8.36068 0.00175256 1.08784e-06 1 377197 4347 0 169656149857359399 14640 32 22421 66
108584029591229970 2019-03-15T12:38:46.000000 29641.4 82.7702 13762.6 56.5177 6.03817 8.90843 0.00176585 1.07929e-06 1 377090 4347 0 169662544020668998 14648 33 22401 54
110954583710245888 2019-04-27T09:33:59.000000 27038.0 78.7091 13377.8 55.7156 6.02444 8.82897 0.00173013 1.08581e-06 1 383592 4393 0 173366534831538377 14676 -38 22257 -92
110958675992699447 2019-04-27T11:20:33.000000 29311.6 81.9645 13564.1 56.0212 5.8779 8.74794 0.00176471 1.05581e-06 1 383590 4393 0 173372929022004287 14630 -38 22461 6
112212423866061066 2019-05-20T03:32:04.000000 27441.5 79.3766 15229.4 59.3356 6.1226 9.41581 0.00170011 1.1449e-06 1 386995 4418 0 175331910075462222 14682 50 22218 -7
114105215672013920 2019-06-23T09:06:33.000000 29478.1 82.5479 13787.1 56.5612 5.96568 8.16526 0.00175039 1.1571e-06 1 392093 4483 0 178289397272747147 14643 -35 22408 -18
115868661634864420 2019-07-25T06:31:56.000000 27520.0 79.511 13640.4 56.214 6.04058 10.5292 0.00175754 1.11188e-06 1 396783 4517 0 181044781588880908 14692 -33 22188 -117
115878402474141047 2019-07-25T10:45:37.000000 28768.3 81.2142 13739.2 56.344 5.71513 8.18884 0.00174369 1.06943e-06 1 396913 4517 0 181060001650565236 14634 -34 22441 3
118373410324632797 2019-09-08T13:41:00.000000 29106.4 81.895 13829.3 56.6792 5.75862 8.35588 0.00173893 1.10092e-06 1 405234 4587 0 184958451417146819 14641 32 22406 57
122505499113723575 2019-11-22T07:03:20.000000 27569.0 79.559 13500.8 55.9475 6.07298 10.8472 0.00176978 1.10797e-06 1 416069 4682 0 191414840149621232 14695 -41 22175 -131
122515239942911124 2019-11-22T11:16:59.000000 26757.7 78.3194 13455.5 55.8062 5.54862 8.80562 0.0017074 1.08332e-06 1 416065 4682 0 191430060196057418 14621 -43 22481 18
124288186185822550 2019-12-24T12:44:33.000000 28533.8 80.9758 13459.2 55.9218 5.91517 8.37025 0.00173943 1.11866e-06 1 420088 4717 0 194200288699661532 14660 48 22331 39
124292278456198616 2019-12-24T14:31:07.000000 28157.8 80.3086 13545.1 56.0311 5.98449 9.68001 0.00175619 1.05773e-06 1 420077 4717 0 194206682872407067 14680 48 22249 -1
143200084602807340 2020-11-30T13:04:00.000000 28362.0 80.6116 13660.5 56.2265 5.5378 8.37642 0.00173024 1.07678e-06 1 469672 5239 0 223750129976934663 14633 50 22448 104
169286998614929587 2022-03-17T07:25:17.000000 27876.1 79.934 13351.1 55.5932 6.09401 9.29662 0.00181746 1.08781e-06 1 536916 5848 0 264510933119210794 14616 -25 22500 47
156889548730291781 2021-08-05T02:44:47.000000 28910.5 81.6353 13563.5 56.1125 5.77796 8.17789 0.00174607 1.11305e-06 1 503447 5592 0 245139917676103498 14644 25 22397 45
160870597443212251 2021-10-16T02:37:16.000000 28996.8 81.7192 13714.8 56.4008 5.95715 8.33988 0.00174222 1.103e-06 1 515089 5672 0 251360306289657109 14640 35 22409 64
154554190008292769 2021-06-23T21:05:19.000000 26715.0 78.3425 13349.8 55.6339 5.98369 10.2986 0.00173994 1.13505e-06 1 497680 5544 0 241490919672886985 14688 -34 22184 -119
145137777565021752 2021-01-04T14:01:41.000000 28250.2 80.5635 13657.6 56.3099 5.85156 8.88686 0.00174784 1.07055e-06 1 473675 5281 0 226777775230287076 14672 -39 22303 -77
151403539987566716 2021-04-27T21:32:16.000000 27252.8 79.126 6435.63 32.2978 5.95136 nan 0.0020813 1.24741e-06 6145 489955 5441 0 236568029015363772 14681 -38 22225 -106
149046785954320815 2021-03-16T06:36:23.000000 28506.2 80.8453 13976.9 56.9129 6.20696 9.78212 0.00177338 1.14039e-06 1 484057 5376 0 232885600838696382 14686 34 22218 -29
131861308916134779 2020-05-09T11:40:56.000000 27421.0 79.2912 13355.8 55.5925 5.38624 8.89016 0.00170842 1.08086e-06 1 440305 4882 0 206033292966732586 14618 41 22482 118
126476250044454107 2020-02-02T02:22:38.000000 29082.0 81.8408 13770.9 56.5477 5.69806 8.29033 0.00174799 1.09688e-06 1 425435 4760 0 197619138479431457 14641 -16 22406 3
179056743376670765 2022-09-09T23:56:07.000000 29058.2 81.8124 13775.3 56.6739 6.22256 8.39925 0.00176178 1.0799e-06 1 561262 6053 0 279776159310274434 14638 -10 22431 22
148503316703245689 2021-03-06T10:43:25.000000 27968.2 80.0567 13489.7 55.8786 5.66994 9.0848 0.00171617 1.07456e-06 1 482309 5350 0 232036430133410125 14624 -22 22476 39
166871427720852249 2022-02-01T15:00:22.000000 28843.5 81.3988 13764.9 56.5532 6.17211 9.04241 0.0017664 1.0686e-06 1 529821 5795 0 260736603598459118 14666 43 22325 27
139993638845968554 2020-10-03T13:27:07.000000 27859.7 79.8968 13436.9 55.7395 5.41406 9.14271 0.00170789 1.06724e-06 1 462199 5124 0 218740058481667420 14617 29 22493 112
141338830404227299 2020-10-27T21:16:41.000000 28082.9 80.3125 13868.8 56.7183 6.04393 9.95334 0.00174757 1.09647e-06 1 465496 5160 0 220841920290922849 14685 -26 22225 -95
152679277143302965 2021-05-20T23:16:28.000000 28903.4 81.3567 13620.4 56.2021 5.99807 9.49834 0.00177377 1.1031e-06 1 492838 5497 0 238561368321315740 14677 51 22266 11
126466509224064426 2020-02-01T22:08:58.000000 28536.6 80.9571 27117.7 78.8645 5.98875 6.15998 0.00167018 8.28375e-07 1 425457 4760 0 197603918447380730 14669 -16 22308 -49
143204176888382107 2020-11-30T14:50:34.000000 28803.4 81.2515 13737.9 56.491 5.88438 8.86762 0.00176851 1.10398e-06 1 469678 5239 0 223756524172870143 14654 51 22378 62
175421378105500402 2022-07-06T06:02:40.000000 28897.5 81.3991 13806.3 56.5465 6.15124 8.82444 0.00175002 1.05819e-06 1 553217 5972 0 274095901074583662 14630 -31 22457 12
133606114137482001 2020-06-10T01:01:20.000000 27476.0 79.3332 13427.8 55.8069 5.90873 8.60833 0.00172472 1.08413e-06 1 444181 4922 0 208759551124025799 14674 -39 22267 -90
149042693634139365 2021-03-16T04:49:49.000000 27085.2 78.8123 13363.7 55.6573 5.87709 9.24893 0.00171531 1.08348e-06 1 484097 5376 0 232879206588078811 14674 33 22251 -14
127555552346391806 2020-02-21T14:48:49.000000 27981.4 80.1548 13413.6 55.8213 5.8191 7.87389 0.00175193 1.13565e-06 1 428546 4786 0 199305548326670674 14653 22 22357 23
156893641025181330 2021-08-05T04:31:21.000000 28502.4 81.1256 13556.5 56.088 5.85667 8.67765 0.00176752 1.09304e-06 1 503443 5592 0 245146311885991779 14648 25 22397 44
162353732655825217 2021-11-11T22:18:36.000000 28659.3 81.0837 13433.9 55.885 5.99382 8.55516 0.00178167 1.1093e-06 1 519428 5701 0 253677705058866485 14653 -34 22385 -32
158037380610021167 2021-08-25T20:56:50.000000 29293.2 82.1937 15594.4 60.072 5.89411 2.62105 0.00176327 1.1341e-06 0 506181 5615 0 246933404988559935 14647 -12 22392 0
133610206422950049 2020-06-10T02:47:55.000000 28961.6 81.4796 13726.6 56.335 5.82433 8.61817 0.0017514 1.05251e-06 1 444188 4922 0 208765945319746579 14627 -39 22466 10
135785518399153731 2020-07-19T10:59:46.000000 29109.8 81.6597 13692.6 56.2405 5.87123 8.5455 0.00177112 1.0578e-06 1 450168 5010 0 212164870282741041 14635 43 22442 88
179052651092390514 2022-09-09T22:09:33.000000 28312.8 80.6361 13650.9 56.3075 6.43705 8.42549 0.00173628 1.11405e-06 1 561307 6053 0 279769765116288559 14659 -9 22326 -30
140007472026756503 2020-10-03T19:27:20.000000 27141.4 78.8565 13283.7 55.4821 5.8591 8.9973 0.00172152 1.09281e-06 1 462187 5124 0 218761672826139233 14677 30 22246 -20
160874689733771724 2021-10-16T04:23:50.000000 28577.7 80.9274 13758.4 56.5241 5.96609 8.839 0.00176214 1.10963e-06 1 515015 5672 0 251366700492999899 14650 35 22382 46
127559644626207768 2020-02-21T16:35:23.000000 28831.0 81.3896 13588.4 56.2042 5.86195 9.02328 0.00177101 1.11266e-06 1 428565 4786 0 199311942513068779 14657 23 22369 25
178043038824009918 2022-08-22T15:57:28.000000 27462.1 79.4214 13630.7 56.2292 6.32138 9.63841 0.00173453 1.12398e-06 1 559096 6029 0 278192245947285664 14680 20 22224 -41
135781426140705836 2020-07-19T09:13:12.000000 27645.6 79.6644 13535.3 56.0837 5.27777 8.89728 0.00170877 1.07758e-06 1 450089 5010 0 212158476129334983 14621 42 22481 117
169923148151428640 2022-03-28T19:32:00.000000 9610.42 197.94 33102.6 196.736 nan 10.4628 0.00139034 3.28174e-07 1 538713 5862 0 265504916771226884 14694 38 22182 -39
181723974025920966 2022-10-28T05:33:10.000000 28532.4 80.8813 13822.3 56.6634 6.24598 8.7474 0.00177539 1.10822e-06 1 568728 6108 0 283943707200398865 14651 41 22383 52
179042910323647121 2022-09-09T17:55:53.000000 28089.7 80.2125 13348.5 55.6761 6.23689 9.41994 0.00175361 1.05863e-06 1 561250 6053 0 279754545165454568 14676 -8 22273 -56
